	TF	target	importance	regulation	rho
2241983	ZNF148	TTC3	1.351124991580319	1	0.8161782001607866
2242339	ZNF148	TCF4	0.5664365327903447	1	0.8104373066164023
2242448	ZNF148	NCOA1	0.2742113450907158	1	0.8044056549526415
2242449	ZNF148	MLLT10	1.31544425466239	1	0.8211638218046026
2242483	ZNF148	ANKS1B	0.5902802784161985	1	0.8066120488450038
2242941	ZNF148	PHF14	0.9104486801113728	1	0.8018713552814094
2242989	ZNF148	KANSL1	1.705736854063337	1	0.8379443185781503
2243121	ZNF148	COP1	0.7606497923580318	1	0.8173586183404467
2243168	ZNF148	GRIA2	0.5044153039525754	1	0.8203627346547027
2243189	ZNF148	PCM1	0.4257782572713107	1	0.8060702608648564
2243276	ZNF148	ARID1B	1.085699939876784	1	0.8302660850754916
2243508	ZNF148	DANT2	0.2290882059047591	1	0.8067373538064415
2243710	ZNF148	UBR3	1.2624331247289946	1	0.8172736872845161
2244234	ZNF148	TMEM161B-AS1	0.6827109723120992	1	0.8090841316130827
2244608	ZNF148	BIRC6	0.257771169287335	1	0.8071645922820982
2244827	ZNF148	MALAT1	0.199353309271075	1	0.8402211486462031
2245348	ZNF148	N4BP2L2	0.23717523994056	1	0.8114470401969786
2245466	ZNF148	GPHN	1.0096807079360952	1	0.8397539509684914
2245654	ZNF148	JMJD1C	1.1749314925860554	1	0.8342935198310872
2280128	ZNF207	MALAT1	0.0946259040417677	1	0.8479479508569997
2280433	ZNF207	DDX17	0.6196258047848499	1	0.8243552555102941
2281578	ZNF207	ANK2	0.0860630117663459	1	0.8072983771760408
2281590	ZNF207	RALGAPA1	0.0663649752734741	1	0.8000315647531966
2283763	ZNF207	CLASP2	0.0336460640398511	1	0.8131337230947061
2283950	ZNF207	KANSL1	0.034650365063956	1	0.8198761674164763
2286620	ZNF207	GPHN	0.0672657201033489	1	0.8108550457412573
2286860	ZNF207	AKT3	0.0330934877683446	1	0.8144683695421205
2287244	ZNF207	BIRC6	0.6552460116006149	1	0.817719988074872
2287298	ZNF207	ANKRD17	0.1480761859397557	1	0.8006431639808724
2288309	ZNF207	MKLN1	0.7153432732543739	1	0.8009421919760192
2288717	ZNF207	N4BP2L2	0.8953805580676655	1	0.813555295074034
2288969	ZNF207	CLASP1	0.9829189934936812	1	0.800563054182806
2324442	ZNF248	MALAT1	0.0948461882247349	1	0.8087425163837896
2339344	ZNF254	MALAT1	0.0441296360022324	1	0.8035369738687599
2361456	ZNF280D	MON2	0.5934300752127302	1	0.8155880986291
2361469	ZNF280D	PRKN	0.3886779335641554	1	0.8021080471255834
2361517	ZNF280D	CLASP2	1.5610078034963475	1	0.8476723646143206
2362004	ZNF280D	DST	1.5395810250156396	1	0.838223516674818
2362125	ZNF280D	TBC1D5	0.4689923972361027	1	0.8168637515587487
2362176	ZNF280D	BIRC6	0.589356748165124	1	0.8280629653126458
2362234	ZNF280D	CTNND2	2.142976315611293	1	0.8191330411432934
2362331	ZNF280D	NF1	2.005740182951186	1	0.819694639315847
2362704	ZNF280D	FAF1	0.0597173990708497	1	0.804183085572676
2362865	ZNF280D	PCM1	0.5802597838934331	1	0.8123385355829918
2362922	ZNF280D	RALGAPA1	1.6010208600953857	1	0.8284393746688479
2362975	ZNF280D	PTK2	0.4129012399503414	1	0.820845564533948
2363086	ZNF280D	MAGI2	0.5764994988971229	1	0.8230338002784761
2363844	ZNF280D	NIPBL	1.798939325586273	1	0.8024718501151097
2364597	ZNF280D	PCDH9	0.50701245856675	1	0.8090011902492326
2364696	ZNF280D	CADM2	0.3815044224447464	1	0.8098350771625553
2364730	ZNF280D	PPP6R3	0.4426628748925122	1	0.8114528493299524
2364798	ZNF280D	CCDC88A	1.720041821003583	1	0.8027716262560707
2364834	ZNF280D	KMT2C	1.720245293445476	1	0.8413189385623789
2364890	ZNF280D	CLASP1	0.381583973151316	1	0.8173486294583793
2365199	ZNF280D	GTF2I	0.4036885133912977	1	0.8000119255288471
2365374	ZNF280D	DIP2C	1.5104041355819895	1	0.8172566555417905
2366097	ZNF280D	KIF1B	1.5284437641019597	1	0.8441442434171227
2366195	ZNF280D	BPTF	3.3047920015368355	1	0.8172263172684295
2366205	ZNF280D	AKT3	1.904201082443184	1	0.8115574162604177
2366258	ZNF280D	WDFY3	1.9160757677779197	1	0.8271266691441465
2366298	ZNF280D	CDC42BPA	1.917531276441632	1	0.8325047761801081
2366759	ZNF280D	GNAQ	0.1880989823874786	1	0.8097205181575641
2366864	ZNF280D	MED13L	0.5528968085816515	1	0.8036876302004813
2366998	ZNF280D	USP34	0.5234195090069605	1	0.8242597505789684
2367023	ZNF280D	SPTBN1	3.002306402095741	1	0.8123880560175205
2367062	ZNF280D	ADGRL3	1.8238389379031656	1	0.80213145238583
2367463	ZNF280D	RERE	0.5247731554198737	1	0.8006395206858863
2367498	ZNF280D	FTO	0.3999393443035006	1	0.804851764788164
2368020	ZNF280D	KANSL1	1.1940451057646226	1	0.8335354936954709
2368088	ZNF280D	CDK13	0.3409508451994063	1	0.8031554695843923
2368371	ZNF280D	DLG2	0.712941557190473	1	0.8265902531093388
2368671	ZNF280D	DDX17	0.7530122039959575	1	0.8393812677917185
2368713	ZNF280D	ZFAND3	0.2878936047956522	1	0.8140125213385475
2368753	ZNF280D	TNRC6B	0.273932614748876	1	0.823696545988125
2368940	ZNF280D	ZBTB20	0.2621118995903075	1	0.8132713923646655
2369225	ZNF280D	SENP6	1.309891920636133	1	0.8029338655860597
2369277	ZNF280D	ANKRD12	1.145556959096853	1	0.8119443926922068
2369340	ZNF280D	NCAM1	0.9689182108104156	1	0.8348987337074063
2369345	ZNF280D	N4BP2L2	1.253789255576048	1	0.831813974835931
2369880	ZNF280D	MKLN1	0.2678536914377672	1	0.8071166009934639
2369965	ZNF280D	MYO6	0.9882018127047064	1	0.828502723880058
2370595	ZNF280D	CHD9	1.1995744466619525	1	0.8077908626212804
2370893	ZNF280D	ARID1B	0.2435589336189834	1	0.8060149384728562
2371742	ZNF280D	WSB1	1.0706430645579392	1	0.8071900698211457
2371778	ZNF280D	UTY	1.0111535348569676	1	0.8176472582628148
2372520	ZNF280D	ANK2	0.9550220926029463	1	0.8339417695341733
2372731	ZNF280D	MALAT1	1.3440158275508198	1	0.8587800402820642
2373099	ZNF280D	NCOR1	0.9631451588532444	1	0.8001737446483191
2561391	ZNF518A	KIF1B	0.0249427350109528	1	0.8154522776525351
2561756	ZNF518A	MALAT1	0.6620306870252384	1	0.8292257872400564
2563186	ZNF518A	KANSL1	0.6939062894166287	1	0.800772618046819
2563789	ZNF518A	DDX17	0.0149763754678244	1	0.8064635355234041
2563894	ZNF518A	APC	0.6973626346139764	1	0.8032448331470745
2566466	ZNF518A	CTNND2	0.6655088000501284	1	0.8260575174502022
2567553	ZNF518A	RUFY3	0.7574103661381723	1	0.800571002174983
2688019	ZNF644	MAGI2	0.9762223707435144	1	0.810927146811792
2688437	ZNF644	BAZ2B	0.8586780124726041	1	0.8027924649324705
2689103	ZNF644	DLG2	0.0731479740200513	1	0.8103784319505741
2690337	ZNF644	BIRC6	0.125678886362348	1	0.8066747611236049
2690785	ZNF644	ZBTB20	0.1620757716135845	1	0.8105932934261414
2690937	ZNF644	NCAM1	1.385253026332537	1	0.8280560395432128
2690991	ZNF644	KMT2C	0.3215468320400768	1	0.8249770500257948
2691393	ZNF644	DIP2C	0.7609155781191219	1	0.8024605937824203
2691459	ZNF644	KIF1B	0.1758559820466878	1	0.8177191472138658
2691529	ZNF644	TJP1	1.513964487650703	1	0.8013531351654032
2691618	ZNF644	FNBP1	0.5960404989430167	1	0.816798682398519
2692576	ZNF644	DST	0.3430465994165454	1	0.8304445929756161
2692915	ZNF644	DDX17	0.203246187858083	1	0.8209965072403456
2693073	ZNF644	CLASP2	0.9627825452068842	1	0.8423782459155871
2693385	ZNF644	GPM6B	1.9905951496447003	1	0.803247569879514
2693455	ZNF644	WDFY3	0.56235752669573	1	0.8080535727687939
2693467	ZNF644	PCDH9	1.4327536065819335	1	0.8110196623048062
2694654	ZNF644	MALAT1	0.0449009490453447	1	0.8443803604244771
2695384	ZNF644	MYO6	0.2469756551091038	1	0.8062724721948219
2695468	ZNF644	PTK2	0.2602457261690166	1	0.8177234351163046
2696882	ZNF644	RALGAPA1	0.3750471025472161	1	0.8039454409980474
2697523	ZNF644	KANSL1	0.6370363374815358	1	0.8257165003492235
2697821	ZNF644	GNAQ	0.657295947468232	1	0.8057130476090093
2697891	ZNF644	ANK2	0.0160322506073004	1	0.8126489552376542
2787898	ZNF735	ITPRIP-AS1	3.3629578337982053	1	1.0
2787903	ZNF735	AC012615.4	3.3629578337982053	1	1.0
2787919	ZNF735	AC063977.6	3.3629578337982053	1	1.0
2787927	ZNF735	INHBE	3.3629578337982053	1	1.0
2787930	ZNF735	P3R3URF	3.3629578337982053	1	1.0
2787936	ZNF735	AC018861.2	3.3629578337982053	1	1.0
2787940	ZNF735	AC008786.1	3.3629578337982053	1	1.0
2892260	ZNF91	BIRC6	0.0569610540146402	1	0.8017188759154452
2893832	ZNF91	EIF4G3	0.2105233092833887	1	0.8174389996163567
2895098	ZNF91	TNRC6A	0.2253589916661486	1	0.8008803334743876
2895541	ZNF91	KANSL1	0.1141890302998342	1	0.8164080378715904
2895797	ZNF91	GPHN	0.3020218739291842	1	0.8286281663518094
2896668	ZNF91	CAMTA1	0.121898446518077	1	0.8030187305288963
2897360	ZNF91	FTX	0.1323647398909604	1	0.8147480359823345
2897382	ZNF91	VPS13B	0.2677484489177302	1	0.8014136541705291
2898013	ZNF91	MALAT1	0.0543979589464647	1	0.8340169931957367
2901419	ZSCAN10	TBC1D3K	5.534077771236371	1	0.9999999999999998
2901422	ZSCAN10	AC074050.4	5.534077771236371	1	0.9999999999999998
2901435	ZSCAN10	AC019193.4	5.534077771236371	1	0.9999999999999998
2901447	ZSCAN10	MC4R	5.534077771236371	1	0.9999999999999998
2901450	ZSCAN10	AC100860.1	5.534077771236371	1	0.9999999999999998
2901612	ZSCAN10	AC121764.2	5.534077771236371	1	0.9999999999999998
2901817	ZSCAN10	F2RL1	4.166711425468894	1	0.9759261302854996
2901855	ZSCAN10	TRHR	5.3681564948723945	1	0.9805778613898511
2918293	ETV2	ETV2	3.4647620482364503	1	1.0
2918294	NANOGP8	NANOGP8	4.309838179424582	1	1.0
2918295	SCRT1	SCRT1	5.686788078287753	1	1.0
2918296	BATF2	BATF2	4.370262535021952	1	1.0
2918297	ZBTB17	ZBTB17	3.1236452454814807	1	1.0
2918298	NF1	NF1	4.3897597774389885	1	1.0
2918299	SMAD1	SMAD1	3.767684523610291	1	1.0
2918300	HINFP	HINFP	2.00194029772874	1	1.0
2918301	PRDM1	PRDM1	4.468762852476732	1	1.0
2918302	ZNF574	ZNF574	3.876385321597023	1	0.9999999999999998
2918303	SREBF2	SREBF2	4.301939376927166	1	1.0
2918304	ZNF596	ZNF596	3.0685601794665285	1	1.0
2918305	ZFP37	ZFP37	5.059908706434414	1	1.0
2918306	HEYL	HEYL	4.114789422596827	1	1.0
2918307	WT1	WT1	3.0667325154412937	1	0.9999999999999998
2918308	NEUROD6	NEUROD6	4.248035356870657	1	1.0
2918309	ZNF235	ZNF235	2.709700871714198	1	1.0
2918310	ZNF41	ZNF41	5.070577196092624	1	1.0
2918311	CPHXL	CPHXL	7.125214199027866	1	1.0
2918312	HDAC2	HDAC2	1.904077597255274	1	1.0
2918313	MAFG	MAFG	1.7773193842319015	1	1.0
2918314	ZNF385D	ZNF385D	5.20829911201068	1	1.0
2918315	ZNF132	ZNF132	4.69099045988371	1	1.0
2918316	ZNF773	ZNF773	3.4550490948819856	1	1.0
2918317	SIX3	SIX3	6.284516530928821	1	1.0
2918318	ZNF765	ZNF765	4.405467570027181	1	1.0
2918319	ZNF77	ZNF77	3.311668693183244	1	1.0
2918320	POU4F1	POU4F1	4.5153038815786415	1	1.0
2918321	STAT3	STAT3	2.6114329413550985	1	1.0
2918322	NKX2-1	NKX2-1	3.7916894932533074	1	1.0
2918323	SOX2	SOX2	2.659533522948877	1	0.9999999999999998
2918324	ALX1	ALX1	2.723147009740648	1	1.0
2918325	NFE2L2	NFE2L2	2.857877419895408	1	1.0
2918326	NHLH1	NHLH1	3.875559778671278	1	1.0
2918327	GATA6	GATA6	4.195383145007782	1	1.0
2918328	ZNF84	ZNF84	2.103173378552529	1	1.0
2918329	NFIB	NFIB	3.3228173176168707	1	0.9999999999999998
2918330	TBX3	TBX3	4.772976867470004	1	1.0
2918331	ZNF735	ZNF735	3.3629678337982054	1	1.0
2918332	DDIT3	DDIT3	5.15155417073637	1	1.0
2918333	ZKSCAN7	ZKSCAN7	3.715563201279399	1	0.9999999999999998
2918334	ZNF85	ZNF85	3.737945004887663	1	1.0
2918335	AHR	AHR	3.322141413765637	1	1.0
2918336	ZNF407	ZNF407	3.702811251485604	1	1.0
2918337	NFIA	NFIA	4.912515345530774	1	1.0
2918338	SOX3	SOX3	5.445804166967291	1	1.0
2918339	HES6	HES6	2.438921788079546	1	1.0
2918340	DLX4	DLX4	3.998578785297889	1	0.9999999999999998
2918341	ZFP64	ZFP64	4.340080291248207	1	1.0
2918342	PROX1	PROX1	3.689941206710794	1	0.9999999999999998
2918343	ETV3	ETV3	3.70025363688434	1	1.0
2918344	GRHL1	GRHL1	3.8324911362840903	1	1.0
2918345	DLX2	DLX2	3.131883231794037	1	1.0
2918346	CREB3L3	CREB3L3	2.5317930867551883	1	1.0
2918347	ZNF444	ZNF444	3.619953351291226	1	0.9999999999999998
2918348	NOBOX	NOBOX	7.2187973890987	1	1.0
2918349	ZBTB24	ZBTB24	5.1450982218359576	1	0.9999999999999998
2918350	ZNF497	ZNF497	6.719701996092452	1	1.0
2918351	CHURC1	CHURC1	3.031116661634801	1	1.0
2918352	ZNF343	ZNF343	3.0870195345595066	1	1.0
2918353	KLF13	KLF13	2.2843584863978994	1	1.0
2918354	ZBTB7B	ZBTB7B	4.527011309750784	1	1.0
2918355	ZNF730	ZNF730	2.750631140657755	1	1.0
2918356	RFX5	RFX5	4.526920376369955	1	1.0
2918357	ZNF90	ZNF90	3.860597277242779	1	1.0
2918358	ILF3	ILF3	2.046251689245738	1	1.0
2918359	BATF	BATF	2.449566672527885	1	1.0
2918360	LHX6	LHX6	3.846107898507899	1	1.0
2918361	THAP1	THAP1	4.6933235972148175	1	1.0
2918362	ZNF91	ZNF91	3.096088144290802	1	1.0
2918363	HSF2	HSF2	4.7105711808662605	1	1.0
2918364	MYOD1	MYOD1	7.062826370502137	1	1.0
2918365	ZNF69	ZNF69	1.7078887623176413	1	1.0
2918366	HMGA1	HMGA1	3.552436429645034	1	1.0
2918367	ATOH7	ATOH7	2.322290373221571	1	1.0
2918368	ETV6	ETV6	3.1019211860999527	1	1.0
2918369	SOX10	SOX10	2.3651214601917907	1	1.0
2918370	FOXP3	FOXP3	1.751488624361628	1	1.0
2918371	ZNF672	ZNF672	3.379229740625733	1	1.0
2918372	ELK1	ELK1	2.6898592113821653	1	0.9999999999999998
2918373	NFIL3	NFIL3	3.1312911825258296	1	1.0
2918374	MAFF	MAFF	5.9783583144691645	1	1.0
2918375	ZFP2	ZFP2	2.7014119116759985	1	1.0
2918376	AHCTF1	AHCTF1	2.659786679900056	1	0.9999999999999998
2918377	GLIS2	GLIS2	3.6436641816616047	1	1.0
2918378	NEUROD1	NEUROD1	4.729700761884055	1	1.0
2918379	KLF2	KLF2	3.8395699750656247	1	1.0
2918380	POU5F1	POU5F1	5.923888865470676	1	0.9999999999999998
2918381	SOX5	SOX5	3.0991097007939223	1	1.0
2918382	KLF6	KLF6	4.337003241473157	1	1.0
2918383	ZBTB16	ZBTB16	3.1750257367176693	1	0.9999999999999998
2918384	ERG	ERG	3.811990677694944	1	1.0
2918385	CXXC1	CXXC1	3.026564698699905	1	1.0
2918386	ZNF460	ZNF460	4.452352190252649	1	1.0
2918387	ZNF708	ZNF708	3.4701976594636723	1	1.0
2918388	MAGEF1	MAGEF1	3.08242094203823	1	1.0
2918389	SOX8	SOX8	4.32602457341009	1	1.0
2918390	NRF1	NRF1	3.3909546498462078	1	1.0
2918391	RORA	RORA	5.711841150265228	1	1.0
2918392	FEZF2	FEZF2	3.721071922827511	1	1.0
2918393	MYB	MYB	3.255153938046934	1	1.0
2918394	SOX1	SOX1	5.371331607913316	1	1.0
2918395	ZNF449	ZNF449	2.7190524182983924	1	1.0
2918396	WRNIP1	WRNIP1	3.3849075738513767	1	1.0
2918397	ZBTB33	ZBTB33	2.0985702559896136	1	1.0
2918398	ZFP62	ZFP62	6.017499408715497	1	1.0
2918399	FOXH1	FOXH1	4.824528005433756	1	0.9999999999999998
2918400	TFAP4	TFAP4	2.7018300599370795	1	1.0
2918401	MSX1	MSX1	3.4602630033564243	1	1.0
2918402	FOXF2	FOXF2	6.828979365408128	1	1.0
2918403	FOXN2	FOXN2	3.617502148971514	1	0.9999999999999998
2918404	BARX2	BARX2	4.788220459877141	1	1.0
2918405	FOXC1	FOXC1	3.755841923534424	1	1.0
2918406	NR1H4	NR1H4	3.606784140373191	1	1.0
2918407	HOXA3	HOXA3	5.5067905142437485	1	1.0
2918408	HSF4	HSF4	10.098824614659218	1	1.0
2918409	MEIS1	MEIS1	3.26956032019143	1	1.0
2918410	SOX11	SOX11	4.563678606328146	1	1.0
2918411	KLF8	KLF8	2.881172547973701	1	1.0
2918412	LHX2	LHX2	3.680744365706583	1	1.0
2918413	PGR	PGR	6.5035667918313695	1	1.0
2918414	MSC	MSC	7.8453055938652305	1	1.0
2918415	ZNF200	ZNF200	2.497008158078361	1	1.0
2918416	NFE2L3	NFE2L3	3.889266971489018	1	1.0
2918417	TAF1	TAF1	4.294091800016991	1	1.0
2918418	SREBF1	SREBF1	3.656519835548812	1	1.0
2918419	VAX1	VAX1	3.917923817317032	1	1.0
2918420	ZNF592	ZNF592	2.111550431061496	1	1.0
2918421	ZNF706	ZNF706	2.6140110062590645	1	1.0
2918422	ZNF254	ZNF254	2.964212799095652	1	1.0
2918423	RB1	RB1	2.719222912326285	1	0.9999999999999998
2918424	NEUROD2	NEUROD2	4.67085872314428	1	1.0
2918425	IKZF1	IKZF1	5.90831328461319	1	1.0
2918426	SMAD6	SMAD6	4.80053135942745	1	1.0
2918427	MEOX2	MEOX2	4.755596451939316	1	1.0
2918428	ETV5	ETV5	3.722753959804938	1	1.0
2918429	JUN	JUN	3.960615049633036	1	1.0
2918430	RFXAP	RFXAP	2.0998515081173563	1	1.0
2918431	NKX6-2	NKX6-2	4.770282418420576	1	0.9999999999999998
2918432	ZBTB12	ZBTB12	4.72996564163455	1	1.0
2918433	BHLHE41	BHLHE41	3.6927518360638247	1	1.0
2918434	ELF1	ELF1	3.609379322929302	1	1.0
2918435	ZNF548	ZNF548	2.8851986391190243	1	1.0
2918436	PBX3	PBX3	3.2746692294843496	1	1.0
2918437	ZNF441	ZNF441	2.1059112084126057	1	1.0
2918438	OVOL2	OVOL2	2.692850005081391	1	1.0
2918439	TCF12	TCF12	5.526428830410564	1	1.0
2918440	E2F6	E2F6	1.9908809369220413	1	1.0
2918441	ZNF814	ZNF814	4.73901904514818	1	1.0
2918442	ZNF300	ZNF300	5.008432140257326	1	1.0
2918443	RARG	RARG	2.838743023422902	1	1.0
2918444	PRRX2	PRRX2	4.509832592448455	1	1.0
2918445	ZNF516	ZNF516	3.352199924398906	1	1.0
2918446	NKX2-8	NKX2-8	4.708530482990573	1	1.0
2918447	MEF2C	MEF2C	2.984421456513168	1	1.0
2918448	ZNF208	ZNF208	5.734484616190258	1	1.0
2918449	TFE3	TFE3	4.730697456373479	1	0.9999999999999998
2918450	POU3F1	POU3F1	2.6878659878318536	1	1.0
2918451	FOXO1	FOXO1	4.854068550847517	1	0.9999999999999998
2918452	TBL1XR1	TBL1XR1	4.131877824264531	1	1.0
2918453	TWIST2	TWIST2	5.60493204766937	1	1.0
2918454	DBP	DBP	3.0655050450896635	1	1.0
2918455	ZNF189	ZNF189	3.660058308548684	1	1.0
2918456	NKX6-3	NKX6-3	4.034901234048487	1	1.0
2918457	FOXP2	FOXP2	8.582412005534774	1	1.0
2918458	BHLHE40	BHLHE40	6.137605934246201	1	1.0
2918459	EN1	EN1	5.879462193111324	1	0.9999999999999998
2918460	VSX1	VSX1	5.171146509715265	1	1.0
2918461	EGR3	EGR3	3.569291582846589	1	1.0
2918462	PBX1	PBX1	3.039384637894924	1	1.0
2918463	ZNF709	ZNF709	2.2164489948437383	1	1.0
2918464	ATF7	ATF7	5.25787688787811	1	1.0
2918465	ZBTB8A	ZBTB8A	2.7243457603777075	1	1.0
2918466	ZNF518A	ZNF518A	3.723817587016416	1	1.0
2918467	NFATC3	NFATC3	2.9193779878424007	1	1.0
2918468	ATF5	ATF5	7.400700203893466	1	1.0
2918469	PPARG	PPARG	2.48225378652398	1	1.0
2918470	TAF6	TAF6	4.8005921742973445	1	1.0
2918471	ZNF682	ZNF682	2.986693194077537	1	1.0
2918472	SOX18	SOX18	4.494762699409774	1	1.0
2918473	USF2	USF2	2.475372885336911	1	1.0
2918474	ZBTB11	ZBTB11	4.215660215121023	1	0.9999999999999998
2918475	ZNF680	ZNF680	3.6839962588816886	1	1.0
2918476	HSF5	HSF5	8.479326072054764	1	1.0
2918477	KLF5	KLF5	4.910021034094373	1	1.0
2918478	ZNF556	ZNF556	2.899989462748556	1	1.0
2918479	KLF15	KLF15	2.177214975147314	1	1.0
2918480	PIR	PIR	2.707887443173757	1	1.0
2918481	RUNX1	RUNX1	3.877690652053252	1	1.0
2918482	ZNF615	ZNF615	2.861873463893445	1	1.0
2918483	MEOX1	MEOX1	5.27969920453722	1	1.0
2918484	ZNF550	ZNF550	2.166406030744933	1	1.0
2918485	CREB3	CREB3	4.572862911925299	1	1.0
2918486	MXI1	MXI1	3.4472079833587226	1	0.9999999999999998
2918487	FOXF1	FOXF1	0.9706010540615396	1	0.9999999999999998
2918488	MESP2	MESP2	2.1308752577645604	1	1.0
2918489	PATZ1	PATZ1	2.655536974137332	1	1.0
2918490	SMAD9	SMAD9	2.4807823323257785	1	0.9999999999999998
2918491	BCL3	BCL3	3.1321084642829056	1	1.0
2918492	ZNF517	ZNF517	2.467853454344976	1	1.0
2918493	EPAS1	EPAS1	5.613009867088506	1	1.0
2918494	ZNF429	ZNF429	3.496954397962708	1	1.0
2918495	ZNF180	ZNF180	8.264430580163324	1	1.0
2918496	ZNF419	ZNF419	4.51109424956724	1	1.0
2918497	ZNF846	ZNF846	3.721699714618123	1	1.0
2918498	ISL2	ISL2	4.533903090067518	1	1.0
2918499	BCL6	BCL6	3.925712536487153	1	1.0
2918500	SATB1	SATB1	17.32586194237944	1	1.0
2918501	SPIB	SPIB	8.06997891134799	1	1.0
2918502	ZNF384	ZNF384	3.7175865354629583	1	1.0
2918503	FOXO4	FOXO4	4.971484750070564	1	1.0
2918504	MNX1	MNX1	4.322221424928276	1	1.0
2918505	DRGX	DRGX	4.0153129863422325	1	1.0
2918506	ELF4	ELF4	2.67885636495056	1	1.0
2918507	ZNF250	ZNF250	3.443262273997997	1	1.0
2918508	ZBTB18	ZBTB18	2.6499259023641173	1	1.0
2918509	NKX1-1	NKX1-1	2.543752770830962	1	1.0
2918510	ZNF580	ZNF580	2.3967622221933103	1	1.0
2918511	HES1	HES1	4.882046648096763	1	1.0
2918512	SALL2	SALL2	8.167765315177615	1	1.0
2918513	ZNF44	ZNF44	4.900143227147216	1	0.9999999999999998
2918514	GABPA	GABPA	2.9396638998774614	1	1.0
2918515	HES5	HES5	6.881294595515123	1	1.0
2918516	NKX1-2	NKX1-2	7.103219095853632	1	1.0
2918517	E2F4	E2F4	2.264559429409591	1	1.0
2918518	ZNF569	ZNF569	3.289460768207167	1	1.0
2918519	ZSCAN9	ZSCAN9	3.685277336371189	1	1.0
2918520	NKX2-2	NKX2-2	2.829213029950635	1	1.0
2918521	CUX2	CUX2	2.815073371494856	1	1.0
2918522	ZNF891	ZNF891	3.4058983776292777	1	1.0
2918523	ZNF501	ZNF501	4.51886709330421	1	1.0
2918524	THRA	THRA	2.6243544188458188	1	1.0
2918525	ZNF746	ZNF746	5.90736738085106	1	1.0
2918526	TBX2	TBX2	3.698099058126196	1	0.9999999999999998
2918527	PDLIM5	PDLIM5	3.553420045846065	1	1.0
2918528	NR2C2	NR2C2	2.337413740484244	1	1.0
2918529	GLIS3	GLIS3	4.418588070048663	1	1.0
2918530	POU2F3	POU2F3	3.3889479706758263	1	1.0
2918531	ZNF737	ZNF737	3.833546905077667	1	1.0
2918532	YY1	YY1	3.80622568444083	1	1.0
2918533	ZNF367	ZNF367	5.989081468080999	1	1.0
2918534	ADNP2	ADNP2	2.8617007025415586	1	1.0
2918535	KLF17	KLF17	4.264873639338708	1	1.0
2918536	HTATIP2	HTATIP2	2.480425297827762	1	0.9999999999999998
2918537	KLF16	KLF16	3.790752094478716	1	1.0
2918538	TCF7	TCF7	2.260611957658787	1	1.0
2918539	ZNF227	ZNF227	2.348354700533904	1	0.9999999999999998
2918540	ZNF350	ZNF350	5.380641175974401	1	1.0
2918541	APEX1	APEX1	4.051522110374024	1	1.0
2918542	CREB3L1	CREB3L1	5.370932195254201	1	1.0
2918543	NFIC	NFIC	4.185593815736126	1	1.0
2918544	POU2F2	POU2F2	5.85564461245845	1	1.0
2918545	STAT6	STAT6	2.8544803656943523	1	1.0
2918546	HOXD3	HOXD3	3.93505213121268	1	1.0
2918547	YOD1	YOD1	2.0034059615823114	1	1.0
2918548	ZNF563	ZNF563	10.340346143953743	1	1.0
2918549	ZNF654	ZNF654	2.067335930813333	1	1.0
2918550	ZNF732	ZNF732	5.377761610029808	1	1.0
2918551	MLX	MLX	3.5610735540226948	1	1.0
2918552	RREB1	RREB1	2.779838528760945	1	1.0
2918553	DEAF1	DEAF1	2.6192248199595074	1	1.0
2918554	ZNF595	ZNF595	3.358107196521763	1	1.0
2918555	LHX4	LHX4	1.8737090897099875	1	1.0
2918556	HMX1	HMX1	2.222564579672006	1	1.0
2918557	SMARCC1	SMARCC1	3.4419714935650334	1	1.0
2918558	HHEX	HHEX	1.8392922960348663	1	1.0
2918559	NFIX	NFIX	3.3579554546562718	1	1.0
2918560	METTL14	METTL14	3.307750023035879	1	1.0
2918561	ZNF519	ZNF519	3.304523857449069	1	1.0
2918562	ATF3	ATF3	4.561172577562492	1	1.0
2918563	DLX6	DLX6	7.939282826615581	1	0.9999999999999998
2918564	HBP1	HBP1	3.0858205525397624	1	1.0
2918565	SP4	SP4	2.212052748175864	1	1.0
2918566	NMRAL1	NMRAL1	2.196290539230469	1	1.0
2918567	ZEB1	ZEB1	3.784666168266303	1	1.0
2918568	ZNF567	ZNF567	5.548399284078447	1	0.9999999999999998
2918569	NFYC	NFYC	2.816000015970291	1	1.0
2918570	ZNF691	ZNF691	1.9630801238848168	1	1.0
2918571	IRF2	IRF2	2.1365685424840306	1	1.0
2918572	SP6	SP6	4.5278054005088535	1	0.9999999999999998
2918573	NEUROG2	NEUROG2	3.598732713731884	1	0.9999999999999998
2918574	ZNF614	ZNF614	4.185176490155206	1	1.0
2918575	OLIG2	OLIG2	2.8808579434001427	1	1.0
2918576	ZNF117	ZNF117	2.046923346217019	1	1.0
2918577	TGIF1	TGIF1	8.16848178576118	1	1.0
2918578	JUNB	JUNB	5.271393782512552	1	0.9999999999999998
2918579	LHX9	LHX9	4.989826089113388	1	1.0
2918580	ZIC1	ZIC1	2.817705243976379	1	1.0
2918581	ZNF679	ZNF679	7.089418878063947	1	1.0
2918582	ZSCAN21	ZSCAN21	4.538278474338883	1	1.0
2918583	ZNF610	ZNF610	5.028874957372509	1	1.0
2918584	FIGLA	FIGLA	4.102933108516556	1	1.0
2918585	KLF4	KLF4	8.00656389851776	1	1.0
